country,date,daily_vaccinations,total_vaccinations_per_hundred,vaccines
Singapore,2021-03-23,39522,18.96,Moderna  Pfizer/BioNTech
Slovakia,2021-01-04,,0,Pfizer/BioNTech
Slovakia,2021-01-05,425,0.01,Pfizer/BioNTech
Slovakia,2021-01-06,3309,0.12,Pfizer/BioNTech
Slovakia,2021-01-07,4554,0.25,Pfizer/BioNTech
Slovakia,2021-01-08,5176,0.38,Pfizer/BioNTech
Slovakia,2021-01-09,4462,0.41,Pfizer/BioNTech
Slovakia,2021-01-10,4226,0.46,Pfizer/BioNTech
Slovakia,2021-01-11,4202,0.54,Pfizer/BioNTech
Slovakia,2021-01-12,5650,0.73,Pfizer/BioNTech
Slovakia,2021-01-13,5730,0.86,Pfizer/BioNTech
Slovakia,2021-01-14,5789,0.99,Pfizer/BioNTech
Slovakia,2021-01-15,5905,1.14,Pfizer/BioNTech
Slovakia,2021-01-16,5870,1.16,Pfizer/BioNTech
Slovakia,2021-01-17,5442,1.16,Pfizer/BioNTech
Slovakia,2021-01-18,6144,1.33,Pfizer/BioNTech
Slovakia,2021-01-19,5771,1.47,Pfizer/BioNTech
Slovakia,2021-01-20,5932,1.62,Pfizer/BioNTech
Slovakia,2021-01-21,5913,1.75,Pfizer/BioNTech
Slovakia,2021-01-22,5758,1.87,Pfizer/BioNTech
Slovakia,2021-01-23,5603,1.88,Pfizer/BioNTech
Slovakia,2021-01-24,5595,1.88,Pfizer/BioNTech
Slovakia,2021-01-25,5594,2.04,Pfizer/BioNTech
Slovakia,2021-01-26,5491,2.18,Pfizer/BioNTech
Slovakia,2021-01-27,5374,2.31,Pfizer/BioNTech
Slovakia,2021-01-28,5739,2.49,Pfizer/BioNTech
Slovakia,2021-01-29,6457,2.7,Pfizer/BioNTech
Slovakia,2021-01-30,6616,2.73,Pfizer/BioNTech
Slovakia,2021-01-31,6657,2.73,Pfizer/BioNTech
Slovakia,2021-02-01,7056,2.95,Pfizer/BioNTech
Slovakia,2021-02-02,7775,3.17,Pfizer/BioNTech
Slovakia,2021-02-03,8438,3.39,Pfizer/BioNTech
Slovakia,2021-02-04,9088,3.65,Pfizer/BioNTech
Slovakia,2021-02-05,9552,3.93,Pfizer/BioNTech
Slovakia,2021-02-06,9750,3.98,Pfizer/BioNTech
Slovakia,2021-02-07,9736,3.98,Pfizer/BioNTech
Slovakia,2021-02-08,9668,4.19,Pfizer/BioNTech
Slovakia,2021-02-09,10039,4.46,Pfizer/BioNTech
Slovakia,2021-02-10,10233,4.7,Pfizer/BioNTech
Slovakia,2021-02-11,10143,4.95,Pfizer/BioNTech
Slovakia,2021-02-12,10006,5.21,Pfizer/BioNTech
Slovakia,2021-02-13,10224,5.29,Pfizer/BioNTech
Slovakia,2021-02-14,11742,5.49,Pfizer/BioNTech
Slovakia,2021-02-15,12063,5.73,Pfizer/BioNTech
Slovakia,2021-02-16,11559,5.94,Pfizer/BioNTech
Slovakia,2021-02-17,11353,6.15,Pfizer/BioNTech
Slovakia,2021-02-18,10981,6.36,Pfizer/BioNTech
Slovakia,2021-02-19,10851,6.6,Pfizer/BioNTech
Slovakia,2021-02-20,11185,6.72,Pfizer/BioNTech
Slovakia,2021-02-21,10543,6.84,Pfizer/BioNTech
Slovakia,2021-02-22,10399,7.07,Pfizer/BioNTech
Slovakia,2021-02-23,10596,7.3,Pfizer/BioNTech
Slovakia,2021-02-24,10789,7.54,Pfizer/BioNTech
Slovakia,2021-02-25,10773,7.74,Pfizer/BioNTech
Slovakia,2021-02-26,10746,7.98,Pfizer/BioNTech
Slovakia,2021-02-27,10969,8.13,Pfizer/BioNTech
Slovakia,2021-02-28,10862,8.23,Pfizer/BioNTech
Slovakia,2021-03-01,11237,8.51,Pfizer/BioNTech
Slovakia,2021-03-02,11602,8.79,Pfizer/BioNTech
Slovakia,2021-03-03,11654,9.03,Pfizer/BioNTech
Slovakia,2021-03-04,11936,9.27,Pfizer/BioNTech
Slovakia,2021-03-05,11908,9.51,Pfizer/BioNTech
Slovakia,2021-03-06,13215,9.82,Pfizer/BioNTech
Slovakia,2021-03-07,13711,9.99,Pfizer/BioNTech
Slovakia,2021-03-08,13520,10.24,Pfizer/BioNTech
Slovakia,2021-03-09,12768,10.43,Pfizer/BioNTech
Slovakia,2021-03-10,12398,10.62,Pfizer/BioNTech
Slovakia,2021-03-11,13144,10.96,Pfizer/BioNTech
Slovakia,2021-03-12,14077,11.31,Pfizer/BioNTech
Slovakia,2021-03-13,14404,11.67,Pfizer/BioNTech
Slovakia,2021-03-14,15139,11.93,Pfizer/BioNTech
Slovakia,2021-03-15,15654,12.25,Pfizer/BioNTech
Slovakia,2021-03-16,16931,12.6,Pfizer/BioNTech
Slovakia,2021-03-17,18101,12.94,Pfizer/BioNTech
Slovakia,2021-03-18,18365,13.31,Pfizer/BioNTech
Slovakia,2021-03-19,18244,13.65,Pfizer/BioNTech
Slovakia,2021-03-20,18175,14,Pfizer/BioNTech
Slovakia,2021-03-21,18446,14.3,Pfizer/BioNTech
Slovakia,2021-03-22,18999,14.69,Pfizer/BioNTech
Slovakia,2021-03-23,19441,15.09,Pfizer/BioNTech
Slovakia,2021-03-24,19798,15.48,Pfizer/BioNTech
Slovakia,2021-03-25,19426,15.8,Pfizer/BioNTech
Slovakia,2021-03-26,19266,16.12,Pfizer/BioNTech
Slovakia,2021-03-27,18314,16.35,Pfizer/BioNTech
Slovakia,2021-03-28,17027,16.48,Pfizer/BioNTech
Slovenia,2020-12-27,,0.29,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2020-12-28,1548,0.36,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2020-12-29,1333,0.42,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2020-12-30,1036,0.44,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2020-12-31,1246,0.53,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-01,1027,0.54,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-02,923,0.56,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-03,871,0.58,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-04,805,0.63,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-05,997,0.75,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-06,1685,1.01,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-07,2194,1.27,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-08,2630,1.42,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-09,2608,1.43,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-10,2529,1.43,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-11,2442,1.46,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-12,2348,1.54,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-13,2267,1.77,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-14,2441,2.09,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-15,2664,2.32,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-16,2674,2.33,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-17,2674,2.33,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-18,2638,2.35,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-19,2691,2.45,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-20,2686,2.67,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-21,2399,2.9,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-22,2030,3,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-23,2086,3.04,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-24,2106,3.04,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-25,2075,3.04,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-26,2026,3.13,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-27,2074,3.37,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-28,2280,3.67,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-29,2619,3.88,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-30,2533,3.89,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-01-31,2512,3.89,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-01,2519,3.89,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-02,2418,3.95,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-03,2391,4.18,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-04,2576,4.53,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-05,2732,4.8,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-06,2802,4.83,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-07,2801,4.83,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-08,2851,4.85,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-09,2708,4.86,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-10,2480,5.01,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-11,2647,5.42,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-12,3071,5.84,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-13,3114,5.88,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-14,3118,5.88,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-15,3074,5.89,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-16,3217,5.94,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-17,3552,6.21,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-18,3622,6.64,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-19,3356,6.97,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-20,3590,7.09,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-21,3586,7.09,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-22,3641,7.11,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-23,3694,7.18,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-24,3899,7.52,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-25,4156,8.04,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-26,4300,8.42,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-27,4070,8.46,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-02-28,4070,8.46,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-01,4165,8.52,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-02,4261,8.62,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-03,4305,8.97,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-04,4336,9.5,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-05,4685,9.99,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-06,4829,10.09,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-07,4829,10.09,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-08,4924,10.17,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-09,5207,10.37,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-10,5532,10.83,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-11,5911,11.49,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-12,6367,12.14,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-13,7256,12.53,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-14,7256,12.53,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-15,7231,12.61,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-16,6789,12.66,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-17,6293,12.95,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-18,5769,13.44,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-19,4912,13.79,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-20,4309,13.98,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-21,4309,13.98,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-22,4236,14.03,Oxford/AstraZeneca  Pfizer/BioNTech
Slovenia,2021-03-23,4658,14.23,Oxford/AstraZeneca  Pfizer/BioNTech
South Africa,2021-02-16,,0,Johnson&Johnson
South Africa,2021-02-17,1130,,Johnson&Johnson
South Africa,2021-02-18,1130,0,Johnson&Johnson
South Africa,2021-02-19,2175,0.01,Johnson&Johnson
South Africa,2021-02-20,2604,0.02,Johnson&Johnson
South Africa,2021-02-21,3078,0.03,Johnson&Johnson
South Africa,2021-02-22,3843,0.04,Johnson&Johnson
South Africa,2021-02-23,4616,0.05,Johnson&Johnson
South Africa,2021-02-24,5811,0.07,Johnson&Johnson
South Africa,2021-02-25,7198,0.09,Johnson&Johnson
South Africa,2021-02-26,8161,0.11,Johnson&Johnson
South Africa,2021-02-27,8127,0.11,Johnson&Johnson
South Africa,2021-02-28,7877,0.12,Johnson&Johnson
South Africa,2021-03-01,7141,0.12,Johnson&Johnson
South Africa,2021-03-02,6246,0.13,Johnson&Johnson
South Africa,2021-03-03,5966,0.14,Johnson&Johnson
South Africa,2021-03-04,5626,0.16,Johnson&Johnson
South Africa,2021-03-05,5219,0.17,Johnson&Johnson
South Africa,2021-03-06,4896,0.17,Johnson&Johnson
South Africa,2021-03-07,4435,0.17,Johnson&Johnson
South Africa,2021-03-08,4113,0.17,Johnson&Johnson
South Africa,2021-03-09,4431,0.18,Johnson&Johnson
South Africa,2021-03-10,6474,0.22,Johnson&Johnson
South Africa,2021-03-11,6569,0.23,Johnson&Johnson
South Africa,2021-03-12,6434,0.24,Johnson&Johnson
South Africa,2021-03-13,6282,0.25,Johnson&Johnson
South Africa,2021-03-14,6439,,Johnson&Johnson
South Africa,2021-03-15,6559,0.25,Johnson&Johnson
South Africa,2021-03-16,7176,0.27,Johnson&Johnson
South Africa,2021-03-17,5647,0.28,Johnson&Johnson
South Africa,2021-03-18,5609,0.3,Johnson&Johnson
South Africa,2021-03-19,5395,0.31,Johnson&Johnson
South Africa,2021-03-20,5751,,Johnson&Johnson
South Africa,2021-03-21,5996,,Johnson&Johnson
South Africa,2021-03-22,6241,,Johnson&Johnson
South Africa,2021-03-23,5282,0.33,Johnson&Johnson
South Africa,2021-03-24,5628,0.35,Johnson&Johnson
South Africa,2021-03-25,6122,0.37,Johnson&Johnson
South Africa,2021-03-26,6860,0.39,Johnson&Johnson
South Africa,2021-03-27,6543,0.39,Johnson&Johnson
South Africa,2021-03-28,6716,,Johnson&Johnson
South Africa,2021-03-29,6890,0.4,Johnson&Johnson
South Korea,2021-02-25,,0,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-02-26,18489,0.04,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-02-27,10161,0.04,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-02-28,7059,0.04,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-01,13576,,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-02,17486,0.17,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-03,25737,0.3,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-04,32265,0.44,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-05,39699,0.58,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-06,42048,0.61,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-07,42241,0.62,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-08,47006,0.75,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-09,51359,0.87,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-10,49459,0.98,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-11,45775,1.07,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-12,41040,1.14,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-13,39033,1.15,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-14,38870,1.15,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-15,31258,1.17,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-16,24970,1.21,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-17,20099,1.25,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-18,16171,1.29,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-19,13110,1.32,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-20,12717,1.32,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-21,12606,1.32,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-22,11328,1.33,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-23,11911,1.38,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-24,13498,1.44,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-25,15973,1.5,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-26,17440,1.56,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-27,17456,1.56,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-28,17428,1.56,Oxford/AstraZeneca  Pfizer/BioNTech
South Korea,2021-03-29,21022,1.62,Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-04,,0.18,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-05,56505,0.3,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-06,45248,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-07,41496,0.44,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-08,48786,0.59,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-09,47569,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-10,46759,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-11,46180,0.87,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-12,49826,1.04,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-13,58330,1.24,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-14,66980,1.45,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-15,70139,1.64,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-16,70181,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-17,70223,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-18,70264,1.92,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-19,68282,2.07,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-20,63471,2.19,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-21,61016,2.36,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-22,56696,2.49,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-23,55680,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-24,54664,2.65,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-25,56182,2.76,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-26,55766,2.9,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-27,52812,2.98,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-28,52984,3.15,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-29,50484,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-30,51790,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-01-31,53095,3.44,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-01,54548,3.58,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-02,58331,3.77,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-03,67103,3.99,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-04,73424,4.25,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-05,72558,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-06,71691,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-07,70825,4.5,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-08,70598,4.64,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-09,66924,4.78,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-10,65024,4.96,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-11,62126,5.18,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-12,63159,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-13,64192,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-14,65225,5.48,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-15,65324,5.61,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-16,65315,5.75,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-17,66035,5.95,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-18,73281,6.28,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-19,74032,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-20,74783,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-21,75535,6.61,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-22,77240,6.77,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-23,84889,7.03,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-24,93344,7.35,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-25,95661,7.71,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-26,98970,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-27,102279,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-02-28,105588,8.19,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-01,106220,8.36,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-02,110663,8.68,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-03,113276,9.05,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-04,123706,9.56,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-05,124505,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-06,125304,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-07,126104,10.08,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-08,134273,10.37,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-09,132884,10.67,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-10,134716,11.06,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-11,125884,11.45,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-12,124860,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-13,123835,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-14,122810,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-15,113750,12.07,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-16,107530,12.28,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-17,97854,12.53,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-18,91514,12.82,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-19,92814,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-20,94115,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-21,95416,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-22,96716,13.52,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-23,95283,13.71,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-24,109001,14.16,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-25,120910,14.63,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-26,141696,15.12,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-27,153965,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-28,166235,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Spain,2021-03-29,178504,16.19,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Sri Lanka,2021-01-28,,0,Oxford/AstraZeneca
Sri Lanka,2021-01-29,5286,0.02,Oxford/AstraZeneca
Sri Lanka,2021-01-30,18912,0.18,Oxford/AstraZeneca
Sri Lanka,2021-01-31,19718,0.28,Oxford/AstraZeneca
Sri Lanka,2021-02-01,23888,0.45,Oxford/AstraZeneca
Sri Lanka,2021-02-02,23753,0.55,Oxford/AstraZeneca
Sri Lanka,2021-02-03,23319,0.65,Oxford/AstraZeneca
Sri Lanka,2021-02-04,20904,0.68,Oxford/AstraZeneca
Sri Lanka,2021-02-05,21575,0.73,Oxford/AstraZeneca
Sri Lanka,2021-02-06,17475,0.75,Oxford/AstraZeneca
Sri Lanka,2021-02-07,14660,0.76,Oxford/AstraZeneca
Sri Lanka,2021-02-08,10316,0.78,Oxford/AstraZeneca
Sri Lanka,2021-02-09,7918,0.81,Oxford/AstraZeneca
Sri Lanka,2021-02-10,5259,0.83,Oxford/AstraZeneca
Sri Lanka,2021-02-11,4537,0.83,Oxford/AstraZeneca
Sri Lanka,2021-02-12,3270,0.84,Oxford/AstraZeneca
Sri Lanka,2021-02-13,3787,0.87,Oxford/AstraZeneca
Sri Lanka,2021-02-14,3939,0.88,Oxford/AstraZeneca
Sri Lanka,2021-02-15,3597,0.9,Oxford/AstraZeneca
Sri Lanka,2021-02-16,3139,0.92,Oxford/AstraZeneca
